customer_id,CAC,industry,company_size,LTV,Monthly_Revenue,plan_name,billing_frequency,Total_Revenue,Avg_Sentiment_Score,Active_Days,Usage_Events,Usage_Score,latest_end,Churned,LTV_CAC_Ratio,CAC_Payback_Months,Customer_Health_Score
39ed021d-e06f-4cbe-acc3-ac000ea460ed,112.23,Manufacturing,Enterprise (1000+),640310.82,2437.88,Business,annual,64017.6,-1.0,9296,9310,1.0,2027-03-16,0,5705.34,0.0,0.4
39fb0b1f-3733-4dad-9b0e-9479d7da839b,99.21,Media,Startup (1-10),-1224.19,131.67,Starter,monthly,29.0,-1.0,52,52,1.0,2024-05-17,1,-12.34,0.8,0.2
3ab5528e-518b-43d1-b3c5-547f6e3f7019,188.22,Non-profit,Enterprise (1000+),1007.48,291.4,Enterprise,monthly,738.0,,758,758,1.0,2022-04-12,1,5.35,0.6,0.5
3b41ff9e-4ba8-4b85-ace7-18fec8674e9d,74.76,Healthcare,Small (11-50),974.77,130.5,Starter,monthly,290.0,0.0,376,378,1.01,2023-11-17,1,13.04,0.6,0.51
3b65cbca-771e-4f30-97a8-ab47a8277817,185.67,Retail,Large (201-1000),1875454.25,2717.25,Enterprise,annual,179361.0,0.0,47403,47652,1.01,2034-02-24,0,10101.01,0.1,0.71
3bb929ea-cd84-45fd-ba8e-dd2483229e2f,358.76,Real Estate,Small (11-50),-280.65,83.0,Starter,monthly,29.0,,46,46,1.0,2024-12-12,1,-0.78,4.3,0.5
3bb9a5a0-73c8-4504-b558-4293d2dc438b,256.98,Technology,Large (201-1000),222340.03,2477.0,Enterprise,monthly,31304.0,1.0,11204,11249,1.0,2027-05-10,0,865.2,0.1,1.0
3c126d7a-0b05-4143-98d5-f67ae3196fc2,33.23,Retail,Startup (1-10),13856.23,337.03,Professional,annual,4029.0,0.0,1323,1325,1.0,2026-06-04,0,416.98,0.1,0.7
3c77f0b3-eb24-424d-a2d5-5a50bc21c5d1,303.73,Retail,Enterprise (1000+),410148.73,5887.97,Enterprise,annual,50472.0,1.0,8303,8343,1.0,2023-08-05,1,1350.37,0.1,0.8
3c7c8d36-a377-4b57-8fb1-45831e1f862e,38.32,Media,Startup (1-10),5310.63,68.87,Starter,annual,3079.2,1.0,869,869,1.0,2026-12-06,0,138.59,0.6,1.0
3ce7ca72-d80c-4a15-b76f-f96439d5e053,47.25,Manufacturing,Small (11-50),313350.13,5796.5,Professional,monthly,16776.0,0.0,6481,6501,1.0,2026-07-03,0,6631.75,0.0,0.7
3d35fb37-2e11-4f1d-a97f-5898cba4610a,103.54,Real Estate,Enterprise (1000+),5833740.41,17282.08,Enterprise,annual,232101.0,-0.33,32347,32588,1.01,2027-05-28,0,56342.87,0.0,0.61
3d8e0832-adf1-43d6-aa5b-280fe3963568,95.19,Education,Small (11-50),173752.35,1002.67,Professional,monthly,20254.0,,7921,7935,1.0,2029-07-03,0,1825.32,0.1,0.7
3dc16aca-9c62-48d6-a627-a46e999ad2d0,141.96,Technology,Startup (1-10),1811.6,86.63,Starter,annual,926.4,0.0,540,542,1.0,2024-12-22,1,12.76,1.6,0.5
3e1ba25f-463d-48e9-8a76-24e7891f571e,52.68,Finance,Startup (1-10),2256.39,130.5,Starter,annual,626.4,0.0,1024,1026,1.0,2026-06-01,0,42.83,0.4,0.7
3e30a5ed-98a3-40b0-bc60-dc061e82cc22,124.69,Media,Large (201-1000),2048999.84,3006.57,Business,monthly,171949.0,-0.5,22849,22906,1.0,2032-07-04,0,16432.75,0.0,0.55
3e7ee584-680d-49c9-b88c-4213583789c3,121.96,Education,Medium (51-200),118513.35,578.13,Business,annual,35397.6,0.0,6887,6904,1.0,2028-05-06,0,971.74,0.2,0.7
3eb98824-73ca-41f8-aa5b-72d84dc22784,56.92,Technology,Large (201-1000),449328.42,4492.31,Business,annual,62865.6,0.33,2623,2627,1.0,2024-06-28,1,7894.03,0.0,0.6
3efa8ee7-486e-4685-b2cc-bee0cfef2c66,183.76,Education,Small (11-50),11235.7,246.25,Professional,monthly,4124.0,0.0,1287,1288,1.0,2025-07-13,0,61.14,0.7,0.7
3f3b8244-7f6c-43ce-8faf-aebbceb083a8,30.01,Media,Enterprise (1000+),231284.12,9920.92,Enterprise,annual,32799.0,-1.0,6149,6192,1.01,2023-10-18,1,7706.9,0.0,0.21
3f52e224-6b8f-4c85-9cab-69806a399664,121.75,Consulting,Startup (1-10),1899.94,49.0,Professional,monthly,1911.0,0.33,1986,1987,1.0,2028-02-11,0,15.61,2.5,0.8
3f69da8d-a21e-475c-a137-810d4e9a524e,35.77,Legal,Enterprise (1000+),1925134.45,4073.0,Enterprise,monthly,107198.0,0.0,76559,77152,1.01,2034-11-03,0,53819.81,0.0,0.71
3f6f2851-e87a-4e1a-b915-4e3a058418ee,180.38,Consulting,Small (11-50),495.83,206.33,Professional,monthly,306.0,-0.25,198,199,1.01,2024-11-13,1,2.75,0.9,0.43
3f71759d-25d5-47c0-b530-067333ef168e,49.1,Retail,Medium (51-200),692864.75,7198.5,Business,monthly,52595.0,,7039,7047,1.0,2025-04-18,1,14111.3,0.0,0.5
3f8e1b22-c754-4a2e-b1de-1475ce78a8f0,221.05,Retail,Medium (51-200),67696.16,5228.0,Business,monthly,3918.0,0.0,3028,3042,1.0,2025-03-02,1,306.25,0.0,0.5
3fa3de2d-a3da-49b2-bf5d-20f566f9b15d,140.1,Non-profit,Small (11-50),-258.83,58.0,Professional,monthly,49.0,,82,82,1.0,2023-11-22,1,-1.85,2.4,0.5
3ff025b6-359d-431d-b91e-1068035a57af,135.66,Education,Medium (51-200),821.9,447.0,Business,monthly,298.0,0.0,457,457,1.0,2022-12-05,1,6.06,0.3,0.5
3ff53af0-6cd7-40bb-9313-eefd27617fdd,180.31,Retail,Enterprise (1000+),91293.29,479.0,Enterprise,annual,30852.0,,21855,21919,1.0,2030-12-20,0,506.31,0.4,0.7
3ffad589-bd2e-4f1a-910f-101ac8c15cd8,128.1,Education,Medium (51-200),4373.81,375.5,Professional,monthly,1523.0,,637,637,1.0,2024-11-24,1,34.14,0.3,0.5
40104228-7348-4ff1-9380-dda47eae706c,70.91,Media,Enterprise (1000+),1871202.25,4330.03,Enterprise,annual,201480.0,0.0,10711,10735,1.0,2028-05-14,0,26388.41,0.0,0.7
4027f71d-c079-450c-b208-7ce261d13ac6,308.69,Manufacturing,Startup (1-10),1859.74,96.67,Starter,monthly,754.0,1.0,335,335,1.0,2023-07-09,1,6.02,3.2,0.8
405473a2-f832-401d-a882-72828fc65b82,85.26,Non-profit,Small (11-50),1515.13,274.0,Starter,monthly,725.0,,238,238,1.0,2024-08-01,1,17.77,0.3,0.5
4088a74b-53f3-42fa-a834-4e44f785437c,214.79,Consulting,Small (11-50),15782.39,109.0,Professional,monthly,8372.0,0.67,3025,3026,1.0,2028-07-23,0,73.48,2.0,0.9
40d9dd8b-30be-4255-abd9-8d6e2e0b3d6a,262.25,Real Estate,Enterprise (1000+),3887067.72,15584.5,Enterprise,monthly,170248.0,-0.5,24969,25154,1.01,2026-11-13,0,14821.99,0.0,0.55
40f0245c-41b5-40f6-a2b8-31c051bbd30e,133.98,Manufacturing,Large (201-1000),1686639.65,13052.88,Enterprise,monthly,122983.0,,13061,13111,1.0,2025-05-18,1,12588.74,0.0,0.5
41c99a13-901f-4b08-a171-c43ecb57b8d9,124.12,Education,Enterprise (1000+),2316093.51,4218.3,Enterprise,annual,191808.0,-0.5,55731,56066,1.01,2033-11-13,0,18660.12,0.0,0.55
4272571d-abd1-4046-a7e8-46b5a3c4f650,204.26,Consulting,Large (201-1000),336579.42,4709.67,Business,monthly,28758.0,0.0,3033,3039,1.0,2024-02-17,1,1647.8,0.0,0.5
427e6428-2e1b-4574-a295-fe89d5dcb01e,76.97,Consulting,Startup (1-10),2370.39,66.33,Starter,monthly,979.0,1.0,330,330,1.0,2024-01-20,1,30.8,1.2,0.8
42c70362-ccc3-4f7a-88da-992fce3cb25c,141.8,Media,Enterprise (1000+),40845.14,349.65,Business,annual,13022.4,0.5,4536,4545,1.0,2027-03-15,0,288.05,0.4,0.85
433e1c97-cf99-4d54-93e8-b0f3fbfa620d,54.83,Manufacturing,Enterprise (1000+),3140558.87,8867.8,Enterprise,annual,210075.0,0.0,17311,17375,1.0,2027-01-15,0,57278.11,0.0,0.7
43bf26a9-3be2-452f-8e8b-3b8575dcdb97,771.7,Legal,Large (201-1000),827299.09,6262.06,Business,annual,61776.0,,7221,7237,1.0,2025-08-21,0,1072.05,0.1,0.7
43c23187-0c4e-41f5-bd2b-62768b2cd111,147.99,Media,Enterprise (1000+),84627.96,5392.1,Business,annual,15211.2,0.0,3423,3440,1.0,2023-11-08,1,571.85,0.0,0.5
43fd40e8-855f-4395-ae22-94eac1d12173,38.01,Retail,Medium (51-200),129138.03,457.17,Business,monthly,43806.0,,5604,5609,1.0,2028-08-21,0,3397.48,0.1,0.7
440f6774-3c6a-4e26-bb08-2aea9851f662,62.5,Marketing,Small (11-50),56.64,50.55,Starter,annual,313.2,-0.5,129,129,1.0,2024-12-21,1,0.91,1.2,0.35
44523748-86c9-401a-bb73-08ad29d77a66,322.12,Legal,Small (11-50),1450.91,212.5,Professional,monthly,723.0,-0.5,486,486,1.0,2023-06-05,1,4.5,1.5,0.35
447c3843-95be-49d1-87c0-f3936cddfeb2,75.2,Media,Large (201-1000),1363909.39,7879.6,Enterprise,monthly,83098.0,1.0,20093,20209,1.01,2027-06-06,0,18137.09,0.0,1.01
44b2eae2-5d56-46ee-9dfc-a95eb3d8e29e,83.44,Legal,Enterprise (1000+),45389.11,1016.64,Enterprise,annual,20319.0,-0.5,3394,3408,1.0,2023-12-05,1,543.97,0.1,0.35
45008788-e904-415b-8821-2d7e1bc721ac,133.74,Retail,Enterprise (1000+),77644.81,1176.64,Enterprise,annual,35727.0,,2337,2342,1.0,2024-07-21,1,580.57,0.1,0.5
45162a52-3b22-478f-8ce4-1196a4c73405,144.06,Legal,Large (201-1000),69690.1,1827.61,Enterprise,annual,30126.0,0.0,4115,4135,1.0,2024-11-17,1,483.76,0.1,0.5
4524cfab-1147-4161-841e-59efe6b48d8f,110.26,Marketing,Medium (51-200),-251.62,61.27,Professional,annual,652.8,-1.0,66,66,1.0,2024-01-08,1,-2.28,1.8,0.2
45960ff1-de8e-4fec-a907-868fde003994,177.52,Non-profit,Medium (51-200),644823.06,2393.2,Professional,monthly,48089.0,-0.5,7887,7904,1.0,2029-01-18,0,3632.4,0.1,0.55
4598f97c-db91-4a24-99cd-3abb9cfed0c6,60.6,Finance,Enterprise (1000+),18814.29,1020.9,Enterprise,annual,12438.0,0.5,1671,1674,1.0,2024-12-17,1,310.47,0.1,0.65
45a4df76-afde-4311-afa0-939de5a8cd6b,93.55,Retail,Medium (51-200),9199.14,500.37,Professional,annual,3682.2,0.0,872,873,1.0,2023-10-27,1,98.33,0.2,0.5
45c75684-7bd0-4291-8509-72c45f572c4f,322.87,Education,Large (201-1000),4953606.98,8745.94,Enterprise,annual,318129.0,0.0,10023,10046,1.0,2027-12-21,0,15342.42,0.0,0.7
45ee9ad5-d984-4eed-bded-c926dce192d1,192.35,Manufacturing,Startup (1-10),0.0,41.65,Professional,annual,499.8,-0.5,72,72,1.0,2023-09-24,1,0.0,4.6,0.35
4680e695-9ebb-4b88-94db-8457d39f1452,188.09,Finance,Startup (1-10),2160.39,162.0,Starter,monthly,767.0,0.0,983,984,1.0,2024-11-05,1,11.49,1.2,0.5
46903287-7586-4085-b611-6807f4622928,96.09,Consulting,Medium (51-200),149457.35,3985.25,Business,monthly,14783.0,0.0,4045,4057,1.0,2025-06-07,0,1555.39,0.0,0.7
469a7638-cb14-45d1-beb7-909427fcbf17,172.93,Finance,Large (201-1000),496333.61,3189.83,Enterprise,annual,10800.0,-1.0,,,,2024-05-10,1,2870.14,0.1,-0.3
46eb4759-709f-47fa-b842-96e4a171ab29,299.43,Consulting,Enterprise (1000+),51656.26,183.6,Enterprise,monthly,25862.0,0.0,15566,15601,1.0,2030-11-06,0,172.52,1.6,0.7
470d24c1-d400-4c1e-afa5-8f8c224a23ed,55.44,Retail,Medium (51-200),30153.63,857.2,Business,annual,14131.2,,2795,2798,1.0,2025-05-07,1,543.9,0.1,0.5
4731b7ab-8d06-4639-b90a-0cb1dc19c036,173.69,Media,Startup (1-10),80.61,49.0,Professional,monthly,98.0,0.5,155,155,1.0,2023-07-10,1,0.46,3.5,0.65
477831f1-505e-4ba7-aeda-274ef6d21e75,114.77,Real Estate,Small (11-50),39083.54,474.97,Professional,annual,11764.8,,1245,1248,1.0,2025-07-02,0,340.54,0.2,0.7
47825f88-cf9a-4bab-9a9a-af098d0a796f,154.15,Education,Enterprise (1000+),15531.16,251.31,Enterprise,annual,10542.0,-1.0,4701,4706,1.0,2026-06-07,0,100.75,0.6,0.4
479c843b-0fd2-41e0-bd56-464640b5770b,66.77,Technology,Enterprise (1000+),3213203.58,9437.87,Business,annual,185414.4,-1.0,16157,16215,1.0,2026-12-17,0,48123.46,0.0,0.4
482e9e8e-2db8-4998-8dbd-8cb5a969361a,124.49,Manufacturing,Small (11-50),121.61,145.0,Starter,monthly,29.0,0.25,107,107,1.0,2023-02-11,1,0.98,0.9,0.58
48a20298-342b-4d3c-9309-2cefb6c7d1a9,94.51,Media,Startup (1-10),3313.19,293.5,Starter,monthly,2819.0,,472,472,1.0,2024-04-24,1,35.06,0.3,0.5
4998b70b-c3a8-410d-b0a8-10175875d2ed,242.58,Real Estate,Enterprise (1000+),59700.59,1231.5,Enterprise,annual,3600.0,-1.0,,,,2025-07-28,0,246.11,0.2,-0.1
499eca26-348f-4896-8c80-4d2d5170db41,55.89,Marketing,Medium (51-200),8245.15,342.46,Professional,annual,9776.4,0.0,552,552,1.0,2024-12-20,1,147.52,0.2,0.5
49a4ee1f-2b9f-4ef1-9795-ad4eabcd9a16,69.1,Retail,Enterprise (1000+),-2832.25,349.0,Business,annual,1910.4,-1.0,209,209,1.0,2023-12-03,1,-40.99,0.2,0.2
49c53054-2f44-4a57-96da-b7c5f6535710,141.96,Technology,Enterprise (1000+),1010763.75,1407.49,Business,annual,127848.0,-1.0,8770,8776,1.0,2031-02-09,0,7120.06,0.1,0.4
49c9c44b-a6e0-44cc-88d8-ea308d61f645,95.97,Non-profit,Enterprise (1000+),710612.87,2341.1,Enterprise,annual,82626.0,0.5,21880,21980,1.0,2029-09-06,0,7404.53,0.0,0.85
49df729b-9f4d-43e1-81c2-2dfd250c820d,111.34,Education,Enterprise (1000+),8175854.27,110243.98,Business,annual,163963.2,,16885,17052,1.01,2023-12-06,1,73431.42,0.0,0.51
4a1056b6-65ba-4877-8881-2a2754f63497,89.98,Education,Startup (1-10),417.6,26.1,Starter,annual,626.4,-0.5,431,431,1.0,2026-01-17,0,4.64,3.4,0.55
4a3b68c8-e767-4990-9a79-7720735f19d6,193.06,Technology,Large (201-1000),106154.07,642.25,Enterprise,monthly,33759.0,0.5,7962,7971,1.0,2028-03-21,0,549.85,0.3,0.85
4aa3ac4e-3a22-4d0d-8776-32ad9104c863,163.02,Technology,Small (11-50),7878.65,116.0,Starter,monthly,2059.0,0.0,1255,1255,1.0,2025-01-05,1,48.33,1.4,0.5
4abb1a0f-fcba-43e8-9dcd-5f0d92377149,244.07,Consulting,Startup (1-10),76.84,45.83,Professional,annual,499.8,1.0,148,148,1.0,2022-08-20,1,0.31,5.3,0.8
4afa7f23-694a-450c-9711-f45ad38d4a99,47.47,Marketing,Medium (51-200),2763.94,545.82,Professional,annual,958.8,-0.5,506,508,1.0,2022-05-13,1,58.22,0.1,0.35
4b02a226-c4ad-4f8e-a01b-36ffbb859702,293.52,Finance,Startup (1-10),408.55,68.5,Starter,monthly,195.0,0.0,199,199,1.0,2022-07-27,1,1.39,4.3,0.5
4b4846bc-efc3-4151-a3ab-8667138763d5,195.37,Education,Small (11-50),326.41,65.0,Starter,monthly,253.0,0.0,131,131,1.0,2023-07-08,1,1.67,3.0,0.5
4b52479d-0d06-4357-a74a-6901bcbfc4a4,51.29,Media,Medium (51-200),343.1,41.33,Professional,monthly,370.0,0.0,384,384,1.0,2024-04-08,1,6.69,1.2,0.5
4bbca2ca-f763-4a8f-9ba0-692a98929b21,287.65,Technology,Enterprise (1000+),1.609932782E7,31113.03,Enterprise,annual,565728.0,,45878,46245,1.01,2028-04-02,0,55968.46,0.0,0.71
4bc6503b-e757-4655-a0ed-069980c4a8b5,178.72,Real Estate,Enterprise (1000+),-653.24,277.27,Business,annual,1670.4,0.0,371,374,1.01,2023-01-04,1,-3.66,0.6,0.51
4bd92352-91d1-4ab8-8aa3-a12d05e0605c,269.84,Marketing,Startup (1-10),413.48,64.7,Starter,annual,613.2,,242,242,1.0,2022-05-02,1,1.53,4.2,0.5
4bf75350-02a4-4422-84e2-ec3dbce02981,76.88,Marketing,Enterprise (1000+),9692.05,1015.35,Business,annual,5500.8,,1204,1206,1.0,2023-01-14,1,126.07,0.1,0.5
4dbda5fd-82f0-4df9-b661-50f6057ae3f2,370.56,Healthcare,Small (11-50),402.45,26.1,Starter,annual,313.2,,442,442,1.0,2026-02-09,0,1.09,14.2,0.7
4e1d2bcf-c9db-42d8-bf20-17a431adc667,92.46,Finance,Large (201-1000),3578202.73,34648.67,Enterprise,monthly,119228.0,0.0,20449,20621,1.01,2025-07-03,0,38700.01,0.0,0.71
4e658016-d170-4b22-a8c6-1617f9dee750,346.1,Healthcare,Startup (1-10),3939.1,128.0,Professional,monthly,1920.0,1.0,2213,2217,1.0,2026-02-24,0,11.38,2.7,1.0
4ef7d660-b348-424c-a6c9-cd45bb6a4984,137.36,Consulting,Startup (1-10),82205.62,1259.33,Starter,monthly,10602.0,-0.67,856,856,1.0,2025-06-03,0,598.47,0.1,0.5
4f04bd00-bedf-4fbd-837a-bcdf3422985b,381.29,Real Estate,Large (201-1000),4813576.07,6451.4,Business,annual,257292.0,0.0,8417,8428,1.0,2030-01-28,0,12624.45,0.1,0.7
4f40832b-ab80-4bab-a9fc-09924166b6bc,155.61,Non-profit,Medium (51-200),2239.97,328.7,Professional,annual,1264.8,0.0,478,478,1.0,2025-01-24,1,14.39,0.5,0.5
4fb67de4-7a0f-43b6-aebc-d871757fdc16,83.81,Non-profit,Enterprise (1000+),15833.62,417.35,Business,annual,5690.4,-0.4,2685,2699,1.01,2025-08-06,0,188.92,0.2,0.59
4fd988b6-6e83-47e8-853e-65085a8e7c90,68.58,Legal,Small (11-50),22.45,29.0,Starter,monthly,29.0,0.57,39,39,1.0,2022-10-14,1,0.33,2.4,0.67
4ff28135-e845-41d1-a165-0a4186f8caa5,34.03,Consulting,Large (201-1000),200010.58,946.0,Business,monthly,36022.0,0.0,4759,4766,1.0,2028-01-09,0,5877.48,0.0,0.7
507b13a9-cd2a-4a4d-8250-c1a059953df5,144.35,Healthcare,Enterprise (1000+),926698.67,3595.8,Business,monthly,73020.0,-0.33,14456,14494,1.0,2028-10-20,0,6419.8,0.0,0.6
509b251e-319a-4c88-b638-87fbc316d6fb,55.83,Media,Large (201-1000),87305.5,1228.76,Business,annual,22812.0,-0.5,3172,3178,1.0,2024-02-24,1,1563.77,0.0,0.35
5111964a-1148-48c9-8ee6-9c3b1916565a,116.64,Real Estate,Small (11-50),23.57,26.1,Starter,annual,313.2,0.0,43,43,1.0,2022-12-10,1,0.2,4.5,0.5
512cccc1-d32d-496f-936f-583bf2a31be1,17.8,Marketing,Large (201-1000),1.457446695E7,16861.67,Enterprise,monthly,611117.0,0.0,45294,45569,1.01,2030-03-28,0,818790.28,0.0,0.71
519b983f-6ef1-4a30-848c-c44464824d04,195.23,Technology,Startup (1-10),427.83,103.3,Starter,annual,626.4,0.0,210,211,1.0,2023-05-24,1,2.19,1.9,0.5
519d081b-7a63-4b92-8cda-f54e473691bf,91.54,Manufacturing,Enterprise (1000+),1294.4,255.25,Business,annual,600.0,1.0,596,600,1.01,2022-10-18,1,14.14,0.4,0.8
51c395c0-d5f9-4eb4-9005-738c4b340caa,67.19,Retail,Medium (51-200),90810.15,447.13,Professional,annual,17119.2,,7799,7814,1.0,2028-07-22,0,1351.54,0.2,0.7
51ebbfc1-dcd4-4ecc-a216-41555dc405a8,474.71,Healthcare,Medium (51-200),125027.59,468.19,Professional,annual,21812.4,-1.0,3821,3822,1.0,2030-06-05,0,263.38,1.0,0.4
5237c8c2-8fb8-450a-bd7d-b62b3d99acb5,237.34,Education,Startup (1-10),15412.65,243.0,Professional,monthly,4688.0,-0.25,1435,1437,1.0,2026-02-16,0,64.94,1.0,0.63
529c3679-fc46-4c4d-bd5f-374fb738ca64,524.99,Finance,Startup (1-10),1382.16,68.87,Starter,annual,2139.6,-0.5,352,352,1.0,2023-03-13,1,2.63,7.6,0.35
52f1df29-ae59-429d-99fb-0dd00a559c04,439.0,Consulting,Startup (1-10),4183.07,64.7,Professional,annual,4905.6,0.0,1627,1628,1.0,2026-07-09,0,9.53,6.8,0.7
53243117-9cce-474a-981d-1b130b37eea1,51.61,Media,Enterprise (1000+),343413.74,5004.0,Business,monthly,28134.0,1.0,4660,4676,1.0,2024-01-10,1,6654.02,0.0,0.8
53994eca-1d7f-4b7c-812a-64f619d3feb6,119.59,Real Estate,Enterprise (1000+),53154.56,2991.13,Business,annual,8800.8,-0.5,3295,3302,1.0,2024-12-28,1,444.47,0.0,0.35
53c70e1d-aca5-4e16-8c6a-33bcc8389464,106.0,Marketing,Small (11-50),376125.05,5439.14,Professional,monthly,24478.0,0.33,3817,3822,1.0,2025-04-13,1,3548.35,0.0,0.6
53e971fe-d02d-430a-a34c-2718c1e81a3a,90.9,Non-profit,Startup (1-10),53632.74,168.93,Professional,annual,21451.8,,4894,4895,1.0,2031-02-19,0,590.02,0.5,0.7
53edbc9c-e82a-4d06-98f3-aa5a23567f6e,81.21,Retail,Medium (51-200),173831.58,534.76,Business,annual,34747.2,-1.0,6978,6986,1.0,2030-03-22,0,2140.52,0.2,0.4
53f7fa1c-4ef5-4122-80e3-1b5ad44c846f,97.14,Legal,Startup (1-10),206661.12,3750.6,Professional,annual,24705.6,,3477,3489,1.0,2025-01-05,1,2127.46,0.0,0.5
548f61f1-85cb-4f4c-b511-f0ce59f04de2,129.27,Consulting,Large (201-1000),53089.06,491.5,Business,monthly,13942.0,1.0,5738,5749,1.0,2027-03-02,0,410.68,0.3,1.0
54c163f3-5162-4daa-8269-eff3c411b467,290.76,Marketing,Small (11-50),355.8,33.33,Professional,annual,799.8,,379,379,1.0,2023-05-06,1,1.22,8.7,0.5
550caa1c-6c1a-4390-8aa5-b978e21231a9,271.94,Technology,Enterprise (1000+),64995.97,1857.5,Business,monthly,8301.0,-1.0,2547,2554,1.0,2025-03-10,1,239.01,0.1,0.2
5522b0bb-e6c9-4cb6-b785-adb47061bb56,172.33,Real Estate,Medium (51-200),14536.26,213.0,Professional,monthly,3984.0,-0.33,3826,3829,1.0,2028-02-22,0,84.35,0.8,0.6
55c61447-a998-44c2-8354-00d486396100,97.06,Healthcare,Enterprise (1000+),-813.71,2364.75,Business,annual,5510.4,0.0,389,390,1.0,2024-08-17,1,-8.38,0.0,0.5
55d357f2-9d8e-454a-8d57-4406810a9ed7,372.04,Consulting,Medium (51-200),3583967.07,9809.67,Business,monthly,223576.0,-1.0,25540,25626,1.0,2028-08-01,0,9633.28,0.0,0.4
5601a8d0-d7d7-457b-be83-71e8cfe189a9,98.39,Real Estate,Enterprise (1000+),56973.06,356.67,Business,monthly,12467.0,0.0,11617,11646,1.0,2029-05-18,0,579.05,0.3,0.7
5662dc7f-6684-41aa-a2ea-4902ce85713a,68.05,Manufacturing,Small (11-50),8589.74,83.67,Starter,monthly,4148.0,-1.0,786,786,1.0,2025-11-24,0,126.23,0.8,0.4
566ce289-cafd-4e7c-a91b-e371c7f6c3e1,256.94,Media,Large (201-1000),2495.29,189.0,Business,monthly,1716.0,1.0,700,700,1.0,2023-07-25,1,9.71,1.4,0.8
569d73d8-bff0-4348-ae5c-a16df96eae78,79.31,Legal,Medium (51-200),142171.03,888.43,Professional,monthly,18120.0,0.0,1940,1942,1.0,2026-02-11,0,1792.6,0.1,0.7
56e42023-af4e-4b82-879f-bfcca76dd4b1,151.54,Marketing,Medium (51-200),1927.74,49.5,Professional,monthly,1972.0,0.25,1357,1358,1.0,2027-01-05,0,12.72,3.1,0.77
572f7891-2d0e-48df-91d7-21ee405002a5,75.84,Manufacturing,Large (201-1000),706.03,112.38,Enterprise,annual,5391.0,-1.0,763,765,1.0,2023-04-06,1,9.31,0.7,0.2
574a65ff-b737-4fb5-b554-3cfdd7a21b93,50.62,Non-profit,Enterprise (1000+),986772.59,7118.48,Enterprise,annual,3600.0,1.0,,,,2023-08-18,1,19493.73,0.0,0.3
5760a800-d235-48bf-923b-096913068b16,100.48,Consulting,Large (201-1000),14653.94,1344.0,Business,monthly,2688.0,-1.0,2578,2586,1.0,2025-07-09,0,145.84,0.1,0.4
5770b3bf-241b-486c-88d9-3fae95c3c3a0,1742.55,Retail,Startup (1-10),-170.39,50.55,Starter,annual,313.2,0.0,50,50,1.0,2024-08-28,1,-0.1,34.5,0.5
57e01c95-e11d-4290-8777-7d9fb79c1b71,253.59,Media,Medium (51-200),322.03,174.0,Business,monthly,298.0,,331,331,1.0,2024-10-21,1,1.27,1.5,0.5
57fc9307-2990-4cef-8a0d-9072ddf01dd7,344.65,Finance,Medium (51-200),24227.14,260.88,Business,annual,9801.6,,2053,2055,1.0,2026-06-07,0,70.29,1.3,0.7
5896d608-0825-4970-9c3c-94dd892b3e47,63.44,Legal,Startup (1-10),12558.61,122.25,Professional,monthly,6544.0,0.5,2183,2186,1.0,2026-08-02,0,197.96,0.5,0.85
591a95fe-d17a-4881-8e7e-199bb2f2e3d2,66.37,Real Estate,Medium (51-200),20575.13,905.5,Professional,monthly,5149.0,-0.25,843,843,1.0,2024-01-21,1,310.01,0.1,0.43
5922f563-3147-433a-a44f-bf12f965f7e8,246.15,Retail,Large (201-1000),1190240.82,1843.13,Enterprise,annual,151740.0,0.0,40393,40553,1.0,2033-07-15,0,4835.43,0.1,0.7
59bf0f3c-e163-4637-a232-6e113699205c,323.9,Legal,Startup (1-10),1320.97,69.23,Starter,annual,926.4,,388,388,1.0,2024-05-23,1,4.08,4.7,0.5
59e75b47-7dc5-407f-aa2d-68a3d15741f8,245.35,Non-profit,Enterprise (1000+),760848.17,5843.68,Enterprise,annual,75186.0,,11867,11928,1.01,2026-01-10,0,3101.07,0.0,0.71
59eb8c7a-d627-48a9-a2a9-3dd08ed918d4,157.38,Education,Medium (51-200),5786.17,223.24,Professional,annual,6417.6,0.0,876,876,1.0,2025-01-22,1,36.77,0.7,0.5
5a119b63-9990-4934-bf02-eaf1997cf3b0,57.0,Healthcare,Small (11-50),10772.04,325.2,Professional,monthly,4414.0,1.0,826,826,1.0,2024-01-28,1,188.98,0.2,0.8
5a2367b7-3cf8-4a54-b73a-938fa5c7498d,243.85,Marketing,Enterprise (1000+),3272.6,331.2,Business,annual,4051.2,,1037,1039,1.0,2023-12-23,1,13.42,0.7,0.5
5aa5edc4-7c96-4007-aa9d-146cb0d659e7,259.04,Legal,Enterprise (1000+),6756025.81,14832.09,Enterprise,monthly,337701.0,0.5,27087,27235,1.01,2027-07-17,0,26081.01,0.0,0.86
5b1ce43a-503c-4e79-9136-bc3115510b83,251.35,Healthcare,Startup (1-10),7083.28,77.48,Starter,annual,4618.8,,771,771,1.0,2025-06-27,0,28.18,3.2,0.7
5b30550f-7e51-4b5a-bd67-58ca2ae09cab,274.98,Media,Small (11-50),-1419.36,93.5,Professional,monthly,49.0,1.0,49,49,1.0,2022-02-24,1,-5.16,2.9,0.8
